username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-01-31 04:00;0;1;"Ilang resort, 'sumasalo' sa ash fall ng Mayon # BantayMayon http://bit.ly/2GtMb7t";;;#;"958429615810232320";https://twitter.com/DZMMTeleRadyo/status/958429615810232320
;2018-01-31 00:30;2;11;"Ilang resort, 'sumasalo' sa ash fall ng Mayon # BantayMayon http://bit.ly/2GtMb7t";;;#;"958376764803371008";https://twitter.com/ABSCBNNews/status/958376764803371008
;2018-01-31 00:15;0;1;"Pagkain para sa Mayon evacuees, sapat ba? # BantayMayon http://bit.ly/2rUfbSq";;;#;"958372988985917440";https://twitter.com/DZMMTeleRadyo/status/958372988985917440
;2018-01-30 23:29;0;1;"Hindi lamang taga gamot ng sugat at taga agapay sa mga nangangailangan ang kayang gawin ng RCY. Kaya rin nilang maghatid ng mumunting saya sa ilang mga bata na kasalukuyang namamalagi sa mga evacuation centers dito sa Ligao. # BantayMayon # LigaoCity # RCY pic.twitter.com/XVMLL0lQlt";;;# # #;"958361432873107456";https://twitter.com/ronelZayb/status/958361432873107456
;2018-01-30 22:31;1;4;"# ANCRecap: Local officials fear fund depletion for Mayon evacuees. # BantayMayon pic.twitter.com/4XieIVK6P0";;;# #;"958346884606713859";https://twitter.com/ANCALERTS/status/958346884606713859
;2018-01-30 22:22;1;3;"NOW: Erick Baldo gives updates on the situation in Albay as Mayon Volcano erupts anew. # BantayMayon pic.twitter.com/55e2SBSmTB";;;#;"958344644152061952";https://twitter.com/ANCALERTS/status/958344644152061952
;2018-01-30 21:55;0;5;"Ilang resort, 'sumasalo' sa ash fall ng Mayon # BantayMayon http://bit.ly/2GtMb7t";;;#;"958337754563198976";https://twitter.com/TVPatrol/status/958337754563198976
;2018-01-30 20:04;4;9;"# ANCRecap: Mayon Volcano erupts anew. Erick Baldo reports. # BantayMayon pic.twitter.com/VWCnXMzn07";;;# #;"958309941181259776";https://twitter.com/ANCALERTS/status/958309941181259776
;2018-01-30 19:20;0;0;"Muli na namang nagbuga ng abo ang bulkang Mayon bandang alas-onse ng umaga ngayong araw January 30, 2018; ilang bayan kabilang ang Camalig, Daraga, at Guinobatan inulan ng abo. # Mayon # BantayMayon # MayonEruption # MayonPH # Ashfallpic.twitter.com/XnKpG5iCkh";;;# # # # #;"958298784697479175";https://twitter.com/patricksaurelio/status/958298784697479175
;2018-01-30 19:07;0;0;"The latest The Morning Journal! https://paper.li/joyceannabellab/1339672010?edition_id=bb4f7d30-05ad-11e8-b29f-0cc47a0d15fd … # bantaymayon # journalism";;;# #;"958295546858561536";https://twitter.com/joyceannabellab/status/958295546858561536
;2018-01-30 18:48;13;34;"WATCH via Facebook LIVE: Kasalukuyang sitwasyon ng Bulkang Mayon # BantayMayon http://bit.ly/2E0S9hQ pic.twitter.com/GuYNpHsL5A";;;#;"958290704106643457";https://twitter.com/gmanews/status/958290704106643457
;2018-01-30 18:42;3;6;"# TVPatrol Bulkang Mayon, muling nagbuga ng abo # BantayMayon | ulat ni Jose Carretero pic.twitter.com/KKwrabg9Pw";;;# #;"958289297748082689";https://twitter.com/TVPatrol/status/958289297748082689
;2018-01-30 17:49;0;5;"ON THE PHONE: Jose Carretero gives updates on the health of Albay residents amid ashfall from Mayon. # BantayMayon pic.twitter.com/w9G2FE5JF1";;;#;"958275934284480512";https://twitter.com/ANCALERTS/status/958275934284480512
;2018-01-30 17:34;0;0;"The latest Denxoholic Delightful Topics! https://paper.li/denxoholic/1341999261?edition_id=b73f5f10-05a0-11e8-84c2-0cc47a0d164b … # bantaymayon # maute";;;# #;"958272100468510720";https://twitter.com/denxoholic/status/958272100468510720
;2018-01-30 17:15;1;2;"Pumalo na sa halos P190-M ang pinsalang dulot ng pag-aalburoto ng Bulkang Mayon sa agrikultura sa Albay; 10-K magsasaka, nasira ang taniman # BantayMayon | ulat ni @ dzmmPatrol44pic.twitter.com/h2gNu1O6O6";;@;#;"958267453850599424";https://twitter.com/DZMMTeleRadyo/status/958267453850599424
;2018-01-30 17:07;0;0;"NASA LINYA: Overall Crisis Manager for Mayon Volcano Francis Tolentino kaugnay ng relief efforts sa Albay # BantayMayon pic.twitter.com/gDAhDnzH4p";;;#;"958265365351419904";https://twitter.com/DZMMTeleRadyo/status/958265365351419904
;2018-01-30 16:50;1;0;"Ashfall, nararanasan sa Legazpi, Daraga, at Camalig; mga bumbero, tuloy ang pagronda para bombahin ang mga kalsada # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/1hQD5pA1N0";;@;#;"958261208930381826";https://twitter.com/DZMMTeleRadyo/status/958261208930381826
;2018-01-30 16:11;1;2;"# OnTheSpot Bulkang Mayon, muling nagbuga ng abo at lava # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/hUCPcpS5r2";;@;# #;"958251334246871040";https://twitter.com/DZMMTeleRadyo/status/958251334246871040
;2018-01-30 16:09;0;2;"# OnTheSpot Bulkang Mayon, muling nagbuga ng abo at lava # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/qgH1BNMDF6";;@;# #;"958250782947647488";https://twitter.com/DZMMTeleRadyo/status/958250782947647488
;2018-01-30 16:06;0;1;"# OnTheSpot DOH: Acute respiratory infection sa Albay, tumataas # BantayMayon pic.twitter.com/2NNbr38C3l";;;# #;"958250006527361024";https://twitter.com/DZMMTeleRadyo/status/958250006527361024
;2018-01-30 15:57;0;0;"The latest Tweets Pilipinas! (Journalists)! https://paper.li/TweetsPilipinas/journalists?edition_id=2f044320-0593-11e8-8810-0cc47a0d1605 … # bantaymayon";;;#;"958247722691321856";https://twitter.com/TweetsPilipinas/status/958247722691321856
;2018-01-30 15:23;0;0;"The latest The Tony Shappy Daily! https://paper.li/TonyShappy/1310189013?edition_id=f7498ec0-056c-11e8-8810-0cc47a0d1605 … Thanks to @ bethangsioco @ RonCantiveros @ 1abuazzam # bantaymayon";;@ @ @;#;"958239250494971904";https://twitter.com/TonyShappy/status/958239250494971904
;2018-01-30 15:00;16;36;"LOOK: Guinobatan town after this morning’s ash fall ( by @ VALSHOOTER72) | via @ jeffcanoy # BantayMayon pic.twitter.com/oWjsou5Nm8";;@ @;#;"958233520073146368";https://twitter.com/ABSCBNNews/status/958233520073146368
;2018-01-30 14:42;2;12;"# BantayMayon: @ jeffcanoy gives the latest on the Mayon Volcano. # ANCRecappic.twitter.com/sQWZoRqLo7";;@;# #;"958228814978428928";https://twitter.com/ANCALERTS/status/958228814978428928
;2018-01-30 13:54;3;21;"LOOK: Ash fall in Camalig, Albay after Mayon Volcano spewed ashes and lava at 11:50 AM, Tuesday | via @ jeffcanoy # BantayMayon pic.twitter.com/XcLsOCKA7y";;@;#;"958216780207370241";https://twitter.com/ABSCBNNews/status/958216780207370241
;2018-01-30 13:31;0;6;"LOOK: Muling nagbuga ng abo ang Bulkang Mayon ngayong hapon, ulat ni YouScooper Aimee Buan. # BantayMayon pic.twitter.com/G09oW6cDPt";;;#;"958210936279461888";https://twitter.com/YouScoop/status/958210936279461888
;2018-01-30 13:24;0;0;"RT TourismPHL: RT ABSCBNNews: Mayon volcano eruption sparks Philippine tourism boom http://bit.ly/2rPnMGb # BantayMayon";;;#;"958209199007305728";https://twitter.com/ManilaForADay/status/958209199007305728
;2018-01-30 13:09;0;0;"Team Mayon # UNTVnewsAndrescue # TulongMunaBagoBalita # bantayMayon # MayonResponse2018";;;# # # #;"958205490714087424";https://twitter.com/einnaf_yam/status/958205490714087424
;2018-01-30 12:34;23;103;"Mayon volcano eruption sparks Philippine tourism boom http://bit.ly/2rPnMGb # BantayMayon";;;#;"958196601368993792";https://twitter.com/ABSCBNNews/status/958196601368993792
;2018-01-30 12:28;2;3;"Bulkang Mayon, nagbuga ng lava bandang 11:50 ng umaga | Ulat ni @ RayaCapulong # BantayMayon pic.twitter.com/p3fYM0ifbh";;@;#;"958195290577674240";https://twitter.com/DZMMTeleRadyo/status/958195290577674240
;2018-01-30 12:27;1;4;"On Monday, @ phivolcs_dost reported that the volcano had 2 episodes in the evening. Towns such as Camalig & Guinobatan experienced ashfall after Monday night’s volcanic episodes | via @ jeffcanoy # BantayMayon";;@ @;#;"958195001246105601";https://twitter.com/ABSCBNNews/status/958195001246105601
;2018-01-30 12:26;14;42;"WATCH: Mayon Volcano spewed ash and lava anew at 11:50 AM, Tuesday | via @ jeffcanoy # BantayMayon pic.twitter.com/HFg12zoBbw";;@;#;"958194706688589826";https://twitter.com/ABSCBNNews/status/958194706688589826
;2018-01-30 11:49;14;20;"PANOORIN: Mga motorista, nahihirapang makadaan sa kalsada ng Guinobatan, Albay dahil sa kapal ng alikabok mula sa ashfall kagabi # BantayMayon | via @ RayaCapulongpic.twitter.com/xH8A7GylQd";;@;#;"958185331081191425";https://twitter.com/DZMMTeleRadyo/status/958185331081191425
;2018-01-30 11:23;2;3;"The latest The Tony Shappy Daily! https://paper.li/TonyShappy/1310189013?edition_id=f7498ec0-056c-11e8-8810-0cc47a0d1605 … Thanks to @ momblogger @ DeanHeller @betseyklark # grammys # bantaymayon";;@ @ @betseyklark;# #;"958178884360515585";https://twitter.com/TonyShappy/status/958178884360515585
;2018-01-30 10:41;1;7;"Dahil walang babala ang sakuna, importante ang maging alerto at handa! Panoorin ang pagpapatuloy ng # BantayMayon special ng # RedAlert bukas ng gabi sa ABS-CBN! pic.twitter.com/0uCOiPnL2N";;;# #;"958168277120888834";https://twitter.com/ABSCBNRedAlert/status/958168277120888834
;2018-01-30 08:40;12;52;"Bulkang Mayon, 2 beses nagbuga ng lava Lunes ng gabi http://bit.ly/2DJLJjv # BantayMayon";;;#;"958137686178586625";https://twitter.com/ABSCBNNews/status/958137686178586625
;2018-01-30 07:28;4;2;"Mga kalsada sa Guinobatan, Albay, maalikabok pa rin matapos makaranas ng ashfall nitong Lunes ng gabi pic.twitter.com/rxpwt3n22e | via @ RayaCapulong # BantayMayon";;@;#;"958119575723192321";https://twitter.com/DZMMTeleRadyo/status/958119575723192321
;2018-01-30 07:13;12;36;"PANOORIN: Sitwasyon sa Camalig, Albay ngayong Martes ng umaga pic.twitter.com/HFnflczbyS | via @ RayaCapulong # BantayMayon";;@;#;"958116026129903616";https://twitter.com/DZMMTeleRadyo/status/958116026129903616
;2018-01-30 07:00;5;8;"Almost 90,000 Mayon evacuees face dire straits in relief camps http://bit.ly/2rTTBhg # BantayMayon";;;#;"958112531049996288";https://twitter.com/ABSCBNNews/status/958112531049996288
;2018-01-30 06:50;5;18;"Duterte, nag-abot ng tulong sa Albay http://bit.ly/2DN2mew # BantayMayon";;;#;"958110205455228928";https://twitter.com/DZMMTeleRadyo/status/958110205455228928
;2018-01-30 06:08;10;19;"The Mayon Volcano spewed lava anew. More details here: # ANCRecap # BantayMayon pic.twitter.com/BRBdj097tv";;;# #;"958099565198032896";https://twitter.com/ANCALERTS/status/958099565198032896
;2018-01-30 06:00;0;2;"Kuryente sa Albay, namemeligro sa banta ng ashfall # BantayMayon http://bit.ly/2rP2wQQ";;;#;"958097427982094337";https://twitter.com/DZMMTeleRadyo/status/958097427982094337
;2018-01-30 06:00;3;12;"ICYMI: Duterte visits Albay amid Mayon emergency # BantayMayon http://bit.ly/2GpZbee";;;#;"958097420902125568";https://twitter.com/ABSCBNNews/status/958097420902125568
;2018-01-30 01:00;1;10;"Kuryente sa Albay, namemeligro sa banta ng ashfall # BantayMayon http://bit.ly/2rP2wQQ";;;#;"958021945664172033";https://twitter.com/ABSCBNNews/status/958021945664172033
;2018-01-29 23:18;4;5;"Sitwasyon sa kalsada ng Guinobatan, Albay matapos magkaroon ng ash fall ngayong gabi # BantayMayon | via @ RayaCapulongpic.twitter.com/kGTFdZIBrs";;@;#;"957996491662008320";https://twitter.com/DZMMTeleRadyo/status/957996491662008320
;2018-01-29 23:13;3;5;"TINGNAN: Sitwasyon sa kalsada ng Camalig, Albay matapos magkaroon ng ash fall ngayong gabi # BantayMayon | via @ RayaCapulongpic.twitter.com/2pRGSzsy2G";;@;#;"957995158837997572";https://twitter.com/DZMMTeleRadyo/status/957995158837997572
;2018-01-29 22:54;1;15;"Watch: President Duterte makes an aerial survey of Mount Mayon. Video taken by SAP Bong Go. # BantayMayon | via @ pia_gutierrezpic.twitter.com/xu0SHUKIDl";;@;#;"957990440254361601";https://twitter.com/ANCALERTS/status/957990440254361601
;2018-01-29 22:51;5;32;"Watch: President Duterte makes an aerial survey of Mount Mayon. Video taken by SAP Bong Go. # BantayMayon | via @ pia_gutierrezpic.twitter.com/kKpCDbHjGC";;@;#;"957989649863000064";https://twitter.com/ABSCBNNews/status/957989649863000064
;2018-01-29 22:50;14;32;"Ash fall in Camalig town after a restive Mount Mayon spewed ash and lava earlier this evening # BantayMayon | via @ jeffcanoypic.twitter.com/Y13Izf1Jsb";;@;#;"957989326251474949";https://twitter.com/ANCALERTS/status/957989326251474949
;2018-01-29 22:49;38;45;"Ash fall in Camalig town after a restive Mount Mayon spewed ash and lava earlier this evening # BantayMayon | via @ jeffcanoypic.twitter.com/kfZcx8q4qs";;@;#;"957989182512627712";https://twitter.com/ABSCBNNews/status/957989182512627712
;2018-01-29 22:46;1;4;"Halos zero visibility ngayon sa Camalig at Guinobatan, Albay matapos magbuga ng lava at apoy ang Bulkang Mayon # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/jhaITYAB0S";;@;#;"957988296709218305";https://twitter.com/DZMMTeleRadyo/status/957988296709218305
;2018-01-29 22:45;0;6;"Kuryente sa Albay, namemeligro sa banta ng ashfall # BantayMayon http://bit.ly/2rP2wQQ";;;#;"957987950087749636";https://twitter.com/TVPatrol/status/957987950087749636
;2018-01-29 22:36;5;21;"PANOORIN: Sitwasyon sa Guinobatan, Albay ngayong gabi matapos magbuga ng abo at lava ang Bulkang Mayon. # BantayMayon | via @ RayaCapulongpic.twitter.com/7rffPC1bGH";;@;#;"957985739475570690";https://twitter.com/DZMMTeleRadyo/status/957985739475570690
;2018-01-29 22:22;2;8;"More than 83,000 Albay residents already flee amid Mayon activity. Karren Canon gives updates on the situation of some evacuation centers in Albay. # BantayMayon # ANCRecappic.twitter.com/8tj2bngm4d";;;# #;"957982255493730305";https://twitter.com/ANCALERTS/status/957982255493730305
;2018-01-29 22:17;0;3;"NOW: Karren Canon gives updates on President Duterte's visit to Albay amid Mayon's restiveness. # BantayMayon pic.twitter.com/M1TgEFHTHA";;;#;"957981104283111425";https://twitter.com/ANCALERTS/status/957981104283111425
;2018-01-29 22:13;0;0;"The latest Pinoy Reporter News Picks! https://paper.li/pinoyreporter/1344784416?edition_id=99d0ea90-04fe-11e8-b046-0cc47a0d1609 … Thanks to @ IanEsguerra # walkforlifeph # bantaymayon";;@;# #;"957980095930658816";https://twitter.com/pinoyreporter/status/957980095930658816
;2018-01-29 20:09;3;8;"President Rodrigo Duterte arrived in Albay to check on Mayon's condition. Karren Canon reports. # ANCRecap # BantayMayon pic.twitter.com/xEbG171cbv";;;# #;"957948804086419456";https://twitter.com/ANCALERTS/status/957948804086419456
;2018-01-29 20:03;0;5;"ON THE PHONE: Karren Canon gives updates on President Duterte's visit to Albay amid Mayon activity. # BantayMayon pic.twitter.com/Ern4uqe8GS";;;#;"957947269889777665";https://twitter.com/ANCALERTS/status/957947269889777665
;2018-01-29 19:52;0;0;"Nilinis na mula sa abo ang energy facilities sa Albay upang hindi maapektuhan ang suplay ng kuryente sa lugar # BantayMayon | ulat ni @ alvinelchico";;@;#;"957944428022325248";https://twitter.com/DZMMTeleRadyo/status/957944428022325248
;2018-01-29 19:48;0;0;"NASA LINYA: @ alvinelchico kaugnay ng inspeksyon ng DOE sa energy facilities sa Albay # BantayMayon pic.twitter.com/vRYUSK7h8O";;@;#;"957943460266369024";https://twitter.com/DZMMTeleRadyo/status/957943460266369024
;2018-01-29 19:14;0;2;"# TVPatrol DOE, pumunta sa Albay para tiyaking handa ang mga planta at transmission facilities oras na lumala ang pag-aalburoto ng Mayon # BantayMayon | ulat ni @ alvinelchicopic.twitter.com/DK9eEVyPeD";;@;# #;"957934868393947136";https://twitter.com/TVPatrol/status/957934868393947136
;2018-01-29 19:07;0;0;"The latest The Morning Journal! https://paper.li/joyceannabellab/1339672010?edition_id=8fd78180-04e4-11e8-b29f-0cc47a0d15fd … # grammys # bantaymayon";;;# #;"957933151464148992";https://twitter.com/joyceannabellab/status/957933151464148992
;2018-01-29 19:03;0;1;"# TVPatrol Ilang taga-Albay, sanay nang lumikas pero kinakabahan pa rin tuwing nag-aalburoto ang Bulkang Mayon # BantayMayon | ulat ni @ Bernadette_ABSpic.twitter.com/GRV3oLZTQa";;@;# #;"957932304202006529";https://twitter.com/TVPatrol/status/957932304202006529
;2018-01-29 18:47;1;5;"# TVPatrol Pangulong Duterte, nakipagpulong sa mga LGU na apektado ng pag-aalburuto ng Bulkang Mayon # BantayMayon pic.twitter.com/QR3dm6vXhn";;;# #;"957928094555258880";https://twitter.com/TVPatrol/status/957928094555258880
;2018-01-29 18:45;1;3;"# TVPatrol Mga estudyanteng apektado ng pag-alburoto ng Bulkang Mayon, balik-eskwela na # BantayMayon | ulat ni Jose Carretero pic.twitter.com/T28VElv69T";;;# #;"957927734671392769";https://twitter.com/TVPatrol/status/957927734671392769
;2018-01-29 18:42;0;4;"# TVPatrol Lahar, rumagasa sa ilang river channels ng Bulkang Mayon dahil sa mga pag-ulan # BantayMayon | ulat ni @ jeffcanoypic.twitter.com/NhZP31ngca";;@;# #;"957926796489445377";https://twitter.com/TVPatrol/status/957926796489445377
;2018-01-29 18:19;0;3;"# ANCRecap: DOH Region V Dir. Napoleon Arevalo says they have established health stations in all evacuation centers to help Albay evacuees. # BantayMayon pic.twitter.com/IHfRlkR28G";;;# #;"957921157956517888";https://twitter.com/ANCALERTS/status/957921157956517888
;2018-01-29 18:15;0;1;"Arevalo: We have experiences that eruption extended for 3-4 months; we have allocated an amount to address needs adequately. # BantayMayon";;;#;"957920073292816385";https://twitter.com/ANCALERTS/status/957920073292816385
;2018-01-29 18:14;1;2;"Arevalo: There is a surveillance system in place since day 1 so we are aware of any epidemic potential that might spread across evacuation centers. # BantayMayon";;;#;"957919823060586497";https://twitter.com/ANCALERTS/status/957919823060586497
;2018-01-29 18:13;0;1;"Arevalo: We established health stations in a ll evacuation centers; we have deployed DOH personnel to facilitate these stations 24/7. # BantayMayon";;;#;"957919562665680896";https://twitter.com/ANCALERTS/status/957919562665680896
;2018-01-29 18:12;0;2;"Arevalo: We have more or less 4,000 people who sought consultation; majority have been sick even before evacuation. # BantayMayon";;;#;"957919301830193153";https://twitter.com/ANCALERTS/status/957919301830193153
;2018-01-29 18:04;1;3;"P25-M ang paunang ayudang ibinigay ni Pang. Duterte sa lalawigan ng Albay dahil sa pag-aalburoto ng Bulkang Mayon # BantayMayon | ulat ni @ dzmmRP45pic.twitter.com/8trUbxP1ae";;@;#;"957917326044626945";https://twitter.com/DZMMTeleRadyo/status/957917326044626945
;2018-01-29 17:50;4;26;"Duterte visits Albay amid Mayon emergency # BantayMayon http://bit.ly/2GpZbee";;;#;"957913810706210816";https://twitter.com/ABSCBNNews/status/957913810706210816
;2018-01-29 17:49;0;9;"Duterte visits Albay amid Mayon emergency # BantayMayon http://bit.ly/2DIqBKK";;;#;"957913603859890176";https://twitter.com/ANCALERTS/status/957913603859890176
;2018-01-29 17:40;5;56;"Fearless Philippine farmers defy volcano anger # BantayMayon http://bit.ly/2GpObgZ";;;#;"957911193624211456";https://twitter.com/ABSCBNNews/status/957911193624211456
;2018-01-29 17:04;0;0;"# BantayMayon https://twitter.com/ABSCBNNews/status/957895086783717376 …";;;#;"957902181658603520";https://twitter.com/sheenacuadra03/status/957902181658603520
;2018-01-29 16:53;0;0;"RT ANCALERTS "ConstantKC NOW: President Duterte speaks at the briefing on Mayon Volcano in Albay. # BantayMayon pic.twitter.com/Z1RpTXG47c"";;;#;"957899523858358272";https://twitter.com/RielHolganza/status/957899523858358272
;2018-01-29 16:41;0;5;"Duterte: We will try to send as many as we can gather and find itong mga portable toilets. # BantayMayon";;;#;"957896553812799488";https://twitter.com/DZMMTeleRadyo/status/957896553812799488
;2018-01-29 16:40;0;2;"Duterte: The machinery of government is working. # BantayMayon";;;#;"957896295443660800";https://twitter.com/DZMMTeleRadyo/status/957896295443660800
;2018-01-29 16:39;0;0;"Duterte: 'Yong baba ng lahar would also destroy our roads, bridges, and infrastructure. But ang problema ngayon ay pagkain, sanitation, at health. # BantayMayon";;;#;"957896030506242048";https://twitter.com/DZMMTeleRadyo/status/957896030506242048
;2018-01-29 16:36;0;2;"NGAYON SA DZMM: Si Pang. Duterte sa briefing sa Albay tungkol sa Bulkang Mayon # BantayMayon pic.twitter.com/BIgJXlQCbj";;;#;"957895302014410753";https://twitter.com/DZMMTeleRadyo/status/957895302014410753
;2018-01-29 16:36;1;13;"NOW: President Duterte speaks at the briefing on Mayon Volcano in Albay. # BantayMayon pic.twitter.com/AtS7oxM76q";;;#;"957895086783717376";https://twitter.com/ABSCBNNews/status/957895086783717376
;2018-01-29 16:35;0;2;"NOW: President Duterte speaks at the briefing on Mayon Volcano in Albay. # BantayMayon pic.twitter.com/F1W1kY7M2n";;;#;"957894934505275392";https://twitter.com/ANCALERTS/status/957894934505275392
;2018-01-29 16:33;0;0;"RT ANCALERTS "ConstantKC NOW: Office of Civil Defense Usec. Ricardo Jalad gives a rundown of the effects of the Mayon Volcano eruption and the corresponding preparedness actions. # BantayMayon pic.twitter.com/DiyoOROLIH"";;;#;"957894368588894208";https://twitter.com/RielHolganza/status/957894368588894208
;2018-01-29 16:28;0;2;"NOW: Office of Civil Defense Usec. Ricardo Jalad gives a rundown of the effects of the Mayon Volcano eruption and the corresponding preparedness actions. # BantayMayon pic.twitter.com/JIYbNgl14a";;;#;"957893216258306049";https://twitter.com/ABSCBNNews/status/957893216258306049
;2018-01-29 16:27;1;1;"NOW: Office of Civil Defense Usec. Ricardo Jalad gives a rundown of the effects of the Mayon Volcano eruption and the corresponding preparedness actions. # BantayMayon pic.twitter.com/MfW6XzfC5M";;;#;"957893027187515392";https://twitter.com/ANCALERTS/status/957893027187515392
;2018-01-29 16:18;6;19;"WATCH via Facebook LIVE: Pagdalo ni Pangulong Duterte sa briefing kaugnay ng sitwasyon ng Mayon Volcano sa Albay. # BantayMayon http://bit.ly/2GpNggu pic.twitter.com/hPvbtoUDTC";;;#;"957890755405606912";https://twitter.com/gmanews/status/957890755405606912
;2018-01-29 16:06;1;1;"# OnTheSpot Ilang estudyante sa Albay, balik-eskwela na # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/yTqffGWL0n";;@;# #;"957887610478833664";https://twitter.com/DZMMTeleRadyo/status/957887610478833664
;2018-01-29 16:04;0;1;"# OnTheSpot Ilang estudyante sa Albay, balik-eskwela na # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/175vCr4PaN";;@;# #;"957887157259051008";https://twitter.com/DZMMTeleRadyo/status/957887157259051008
;2018-01-29 16:02;0;0;"# OnTheSpot Lebel ng tubig sa binabantayang river channels sa Albay, bumaba na; pangamba ng mga evacuee, napawi # BantayMayon pic.twitter.com/T1aLpF3ioP";;;# #;"957886723870007297";https://twitter.com/DZMMTeleRadyo/status/957886723870007297
;2018-01-29 14:40;0;1;"Patuloy ang paghahanda ng mga ahensiya ng gobyerno para sa mas malakas na pagsabog ng Bulkang Mayon. # BantayMayon # HeadlinePilipinaspic.twitter.com/ImvfXol8Cd";;;# #;"957866037042491392";https://twitter.com/DZMMTeleRadyo/status/957866037042491392
;2018-01-29 12:39;0;1;"# BantayMayon https://twitter.com/DZMMTeleRadyo/status/957835345118224384 …";;;#;"957835614069469184";https://twitter.com/ManilaJobs4FREE/status/957835614069469184
;2018-01-29 12:38;0;0;"# HeadlinePilipinas Preparasyon para sa mas malakas na pagsabog ng Bulkang Mayon, tuloy-tuloy # BantayMayon pic.twitter.com/LlXSmEqSNm";;;# #;"957835345118224384";https://twitter.com/DZMMTeleRadyo/status/957835345118224384
;2018-01-29 12:06;0;1;"" Roque: P12M in logistical support extended to Albay amid Mayon's activity. # BantayMayon http://bit.ly/2nm67QQ "";;;#;"957827258936274944";https://twitter.com/SunMa_88/status/957827258936274944
;2018-01-29 12:01;0;2;"Roque: P12M in logistical support extended to Albay amid Mayon's activity. # BantayMayon http://bit.ly/2nm67QQ";;;#;"957825985214275584";https://twitter.com/ABSCBNNews/status/957825985214275584
;2018-01-29 11:59;2;5;"Roque: 22,885 families in 59 barangays in Albay affected by Mayon activity. # BantayMayon";;;#;"957825542731980800";https://twitter.com/ABSCBNNews/status/957825542731980800
;2018-01-29 09:28;0;2;"# ANCRecap: Jose Carretero gives updates on the Mayon Volcano. # BantayMayon pic.twitter.com/imGYK7rlWk";;;# #;"957787581558661120";https://twitter.com/ANCALERTS/status/957787581558661120
;2018-01-29 07:54;0;1;"# bantaymayon #buhaycameraman#abscbndigitalnewsgathering # dng… https://www.instagram.com/p/BegyHvzFREn/";;;# #buhaycameraman #abscbndigitalnewsgathering #;"957763861364592646";https://twitter.com/VALSHOOTER72/status/957763861364592646
;2018-01-29 07:25;8;28;"PANOORIN: Bulkang Mayon, bahagyang nagpakita ngayong Lunes ng umaga # BantayMayon | via @ RayaCapulongpic.twitter.com/WmAKS27aDX";;@;#;"957756538478764034";https://twitter.com/DZMMTeleRadyo/status/957756538478764034
;2018-01-29 06:34;3;8;"Siksikan na ang mga bakwit sa mga evacuation center sa Albay kasunod ng paglikas ng mga residenteng malapit sa danger zone ng Bulkang Mayon. # BantayMayon | Ulat mula kay @ RayaCapulongpic.twitter.com/mQ46RHO42P";;@;#;"957743706206973954";https://twitter.com/DZMMTeleRadyo/status/957743706206973954
;2018-01-29 06:28;0;0;"# ANCEarlyEdition: Jose Carretero gives the latest on the Mayon Volcano. # ANCRecap # BantayMayon pic.twitter.com/YsWod8Jokj";;;# # #;"957742220534165504";https://twitter.com/ANCALERTS/status/957742220534165504
;2018-01-29 04:00;2;11;"Pagragasa ng lahar tulad noong 2006, pinangangambahan ng ilang residente # BantayMayon http://bit.ly/2rLFoTf";;;#;"957704834240585728";https://twitter.com/ABSCBNNews/status/957704834240585728
;2018-01-28 22:00;0;0;"Pagragasa ng lahar tulad noong 2006, pinangangambahan ng ilang residente # BantayMayon http://bit.ly/2rLFoTf";;;#;"957614247596429312";https://twitter.com/DZMMTeleRadyo/status/957614247596429312
;2018-01-28 21:20;1;6;"Pagragasa ng lahar tulad noong 2006, pinangangambahan ng ilang residente # BantayMayon http://bit.ly/2rLFoTf";;;#;"957604170726600704";https://twitter.com/TVPatrol/status/957604170726600704
;2018-01-28 21:10;2;3;"Bulkang Mayon, muling sumabog bandang alas-7 ng gabi. Ito na ang ikalimang beses na nagbuga ng lava at abo ang bulkan ngayong araw. # BantayMayon | ulat ni @ RayaCapulongpic.twitter.com/PvR5T7535G";;@;#;"957601748897603586";https://twitter.com/DZMMTeleRadyo/status/957601748897603586
;2018-01-28 20:20;4;6;"Phivolcs, nakapagtala ng lahar flow sa river channel ng Miisi sa Camalig at sa Budiao Daraga Albay. # BantayMayon pic.twitter.com/SOGrEBpPnP | via @ RayaCapulong";;@;#;"957589142757453824";https://twitter.com/DZMMTeleRadyo/status/957589142757453824
;2018-01-28 20:08;1;7;"Muli na namang nagbuga ng lava ang Bulkang Mayon bandang alas-7 ng gabi ngayong araw. # BantayMayon LIVE: http://bit.ly/2DCvBAn Para sa iba pang updates sa Bulkang Mayon, punta lang sa: http://bit.ly/BulkangMayon pic.twitter.com/sKRmH808HV";;;#;"957586243109273602";https://twitter.com/DZMMTeleRadyo/status/957586243109273602
